station,valid,feel,relh,tmpf,vsby,sknt,mslp,p01i,alti,dwpf,drct
ROC,2026-02-13 02:40:00,0.3214765982907911,-0.18850607328774113,0.20310073480029686,0.9652712504858361,-0.6023738359337397,0.41594083380083363,-0.5751597552389147,0.4254464153205965,0.14413475040716012,0.37516610899905567
ROC,2026-02-13 02:45:00,0.30293568252394604,-0.18986836191471781,0.1889596939499702,0.9652712504858361,-0.6023738359337397,0.4180789354357218,-0.5751597552389147,0.4254464153205965,0.1311398386067465,0.48698764960323276
ROC,2026-02-13 02:50:00,0.284394766757101,-0.1912306505416957,0.1748186530996435,0.9652712504858361,-0.6023738359337397,0.4202170370706099,-0.5751597552389147,0.4254464153205965,0.11814492680633273,0.48698764960323276
ROC,2026-02-13 02:54:00,0.26585385099025594,-0.19259293916867237,0.16067761224931684,0.9652712504858361,-0.6023738359337397,0.4223551387054981,-0.5751597552389147,0.4254464153205965,0.10515001500591911,0.48698764960323276
ROC,2026-02-13 02:55:00,0.2525644084752918,-0.15010250818438703,0.13946605097382683,0.9652712504858361,-0.39519018887528656,0.421286087888054,-0.5751597552389147,0.4254464153205965,0.0986525591057123,0.48698764960323276
ROC,2026-02-13 03:00:00,0.2392749659603277,-0.1076120772001017,0.11825448969833684,0.9652712504858361,-0.6023738359337397,0.4202170370706099,-0.5751597552389147,0.4254464153205965,0.0921551032055055,0.37516610899905567
ROC,2026-02-13 03:05:00,0.2259855234453636,-0.06512164621581637,0.0970429284228465,0.9652712504858361,-0.8095574829921928,0.41914798625316585,-0.5751597552389147,0.4254464153205965,0.08565764730529869,0.37516610899905567
ROC,2026-02-13 03:10:00,0.2126960809303995,-0.02263121523153104,0.07583136714735648,0.9652712504858361,-0.8095574829921928,0.4180789354357218,-0.5751597552389147,0.4254464153205965,0.07916019140509173,0.48698764960323276
ROC,2026-02-13 03:15:00,0.19940663841543538,0.01985921575275429,0.05461980587186648,0.9652712504858361,-0.8095574829921928,0.4170098846182777,-0.5751597552389147,0.4254464153205965,0.07266273550488492,0.48698764960323276
ROC,2026-02-13 03:20:00,0.1861171959004713,0.06234964673703962,0.03340824459637647,0.9652712504858361,-0.8095574829921928,0.41594083380083363,-0.5751597552389147,0.4254464153205965,0.06616527960467812,0.37516610899905567
ROC,2026-02-13 03:25:00,0.17282775338550718,0.10484007772132495,0.012196683320886139,0.9652712504858361,-0.8095574829921928,0.4148717829833895,-0.5751597552389147,0.4254464153205965,0.0596678237044713,0.48698764960323276
ROC,2026-02-13 03:30:00,0.15953831087054307,0.1473305087056103,-0.00901487795460387,0.9652712504858361,-0.8095574829921928,0.41380273216594543,-0.5751597552389147,0.4254464153205965,0.0531703678042645,0.48698764960323276
ROC,2026-02-13 03:35:00,0.14624886835557896,0.1898209396898956,-0.030226439230093875,0.9652712504858361,-0.8095574829921928,0.41273368134850136,-0.5751597552389147,0.4254464153205965,0.04667291190405769,0.37516610899905567
