station,valid,feel,relh,tmpf,vsby,sknt,mslp,p01i,alti,dwpf,drct
NYC,2026-02-11 12:51,33.26,56.54,37.00,8.00,4.00,1007.10,0.00,29.76,23.00,250.00
NYC,2026-02-11 13:51,35.59,54.51,39.00,8.00,4.00,1007.50,0.00,29.78,24.00,M
NYC,2026-02-11 14:51,35.90,52.43,40.00,9.00,5.00,1007.20,0.00,29.77,24.00,M
NYC,2026-02-11 15:51,35.20,50.43,41.00,10.00,8.00,1007.20,0.00,29.77,24.00,270.00
NYC,2026-02-11 16:51,35.17,52.43,40.00,10.00,6.00,1007.00,0.00,29.76,24.00,270.00
NYC,2026-02-11 17:51,33.97,54.66,40.00,10.00,8.00,1006.60,0.00,29.75,25.00,280.00
NYC,2026-02-11 18:51,M,54.66,40.00,10.00,M,1006.60,0.00,29.75,25.00,M
NYC,2026-02-11 19:51,M,44.27,40.00,10.00,M,1006.70,0.00,29.75,20.00,M
NYC,2026-02-11 20:51,33.31,44.11,39.00,10.00,7.00,1007.20,0.00,29.76,19.00,300.00
NYC,2026-02-11 21:51,33.31,42.25,39.00,10.00,7.00,1008.00,0.00,29.79,18.00,300.00
NYC,2026-02-11 22:51,30.97,42.08,38.00,10.00,9.00,1008.80,0.00,29.81,17.00,290.00
NYC,2026-02-11 23:51,30.27,45.70,37.00,10.00,8.00,1009.30,0.00,29.83,18.00,270.00
NYC,2026-02-12 00:51,27.98,45.54,36.00,10.00,10.00,1009.80,0.00,29.84,17.00,270.00
NYC,2026-02-12 01:51,26.69,45.54,36.00,10.00,13.00,1009.80,0.00,29.85,17.00,280.00
NYC,2026-02-12 02:51,30.35,45.54,36.00,10.00,6.00,1010.00,0.00,29.85,17.00,M
NYC,2026-02-12 03:51,26.73,49.47,35.00,10.00,10.00,1010.20,0.00,29.86,18.00,300.00
NYC,2026-02-12 04:51,27.24,49.47,35.00,10.00,9.00,1010.70,0.00,29.87,18.00,300.00
NYC,2026-02-12 05:51,26.73,47.38,35.00,10.00,10.00,1010.60,0.00,29.87,17.00,290.00
NYC,2026-02-12 06:51,M,51.48,34.00,10.00,M,1011.00,0.00,29.88,18.00,M
NYC,2026-02-12 07:51,26.58,49.31,34.00,10.00,8.00,1011.30,0.00,29.89,17.00,300.00
NYC,2026-02-12 08:51,24.22,51.32,33.00,10.00,10.00,1012.00,0.00,29.91,17.00,290.00
NYC,2026-02-12 09:51,27.42,48.98,32.00,10.00,4.00,1012.60,0.00,29.92,15.00,M
NYC,2026-02-12 10:51,19.87,53.28,31.00,10.00,14.00,1013.10,0.00,29.94,16.00,300.00
NYC,2026-02-12 11:51,22.27,51.01,31.00,10.00,9.00,1013.60,0.00,29.95,15.00,310.00
NYC,2026-02-12 12:51,23.56,51.01,31.00,10.00,7.00,1014.40,0.00,29.98,15.00,300.00
NYC,2026-02-12 13:51,20.29,48.82,31.00,10.00,13.00,1014.80,0.00,29.99,14.00,300.00
NYC,2026-02-12 14:51,22.47,46.89,32.00,10.00,11.00,1014.90,0.00,29.99,14.00,310.00
NYC,2026-02-12 15:51,22.45,45.04,33.00,10.00,14.00,1015.00,0.00,29.99,14.00,300.00
NYC,2026-02-12 16:51,24.22,45.04,33.00,10.00,10.00,1014.80,0.00,29.99,14.00,300.00
NYC,2026-02-12 17:51,26.26,41.57,35.00,10.00,11.00,1014.60,0.00,29.98,14.00,310.00
NYC,2026-02-12 18:51,28.44,41.57,35.00,10.00,7.00,1014.30,0.00,29.97,14.00,300.00
NYC,2026-02-12 19:51,26.73,39.79,35.00,10.00,10.00,1014.60,0.00,29.98,13.00,300.00
NYC,2026-02-12 20:51,27.98,39.96,36.00,10.00,10.00,1014.80,0.00,29.99,14.00,300.00
NYC,2026-02-12 21:51,27.94,43.27,34.00,10.00,6.00,1015.30,0.00,30.00,14.00,M
NYC,2026-02-12 22:51,24.22,43.10,33.00,10.00,10.00,1015.90,0.00,30.02,13.00,300.00
NYC,2026-02-12 23:51,M,46.89,32.00,10.00,M,1016.60,0.00,30.04,14.00,M
NYC,2026-02-13 00:51,25.21,48.82,31.00,10.00,5.00,1017.10,0.00,30.06,14.00,M
NYC,2026-02-13 01:51,21.03,50.84,30.00,10.00,9.00,1017.60,0.00,30.07,14.00,310.00
NYC,2026-02-13 02:51,19.21,52.96,29.00,10.00,10.00,1017.90,0.00,30.08,14.00,300.00
NYC,2026-02-13 03:51,17.41,48.33,28.00,10.00,11.00,1017.90,0.00,30.08,11.00,310.00
NYC,2026-02-13 04:51,M,50.36,27.00,10.00,M,1018.30,0.00,30.09,11.00,M
NYC,2026-02-13 05:51,18.30,52.49,26.00,10.00,6.00,1018.40,0.00,30.10,11.00,290.00
NYC,2026-02-13 06:51,14.19,54.72,25.00,10.00,10.00,1018.70,0.00,30.11,11.00,300.00
NYC,2026-02-13 07:51,15.03,57.05,24.00,10.00,7.00,1018.90,0.00,30.11,11.00,310.00
NYC,2026-02-13 08:51,15.90,54.56,24.00,10.00,6.00,1019.00,0.00,30.11,10.00,310.00
NYC,2026-02-13 09:51,15.71,56.90,23.00,10.00,5.00,1019.30,0.00,30.12,10.00,310.00
NYC,2026-02-13 10:51,14.69,56.90,23.00,10.00,6.00,1020.00,0.00,30.14,10.00,M
NYC,2026-02-13 11:51,15.74,62.06,22.00,10.00,4.00,1020.40,0.00,30.15,11.00,M
NYC,2026-02-13 12:51,23.00,59.50,23.00,10.00,0.00,1021.00,0.00,30.17,11.00,0.00
NYC,2026-02-13 13:51,20.69,54.72,25.00,10.00,3.00,1021.50,0.00,30.19,11.00,M
NYC,2026-02-13 14:51,30.00,46.55,30.00,10.00,0.00,1021.70,0.00,30.19,12.00,0.00
NYC,2026-02-13 15:51,26.40,46.55,30.00,10.00,3.00,1021.70,0.00,30.19,12.00,M
NYC,2026-02-13 16:51,27.42,41.06,32.00,10.00,4.00,1021.10,0.00,30.17,11.00,M
NYC,2026-02-13 17:51,30.97,39.61,34.00,10.00,3.00,1020.30,0.00,30.15,12.00,M
NYC,2026-02-13 18:51,29.65,34.99,36.00,10.00,7.00,1019.90,0.00,30.14,11.00,310.00
NYC,2026-02-13 19:51,37.00,36.75,37.00,10.00,0.00,1019.60,0.00,30.13,13.00,0.00
NYC,2026-02-13 20:51,35.55,33.81,38.00,10.00,3.00,1019.40,0.00,30.13,12.00,280.00
NYC,2026-02-13 21:51,31.55,35.17,37.00,10.00,6.00,1019.50,0.00,30.13,12.00,270.00
NYC,2026-02-13 22:51,32.33,35.17,37.00,10.00,5.00,1019.90,0.00,30.14,12.00,M
NYC,2026-02-13 23:51,31.15,38.24,36.00,10.00,5.00,1020.00,0.00,30.14,13.00,250.00
NYC,2026-02-14 00:51,M,43.27,34.00,10.00,M,1020.10,0.00,30.14,14.00,M
NYC,2026-02-14 01:51,28.59,45.04,33.00,10.00,4.00,1020.30,0.00,30.15,14.00,M
NYC,2026-02-14 02:51,28.59,45.04,33.00,10.00,4.00,1020.10,0.00,30.15,14.00,M
NYC,2026-02-14 03:51,25.53,44.87,32.00,10.00,6.00,1020.20,0.00,30.15,13.00,270.00
NYC,2026-02-14 04:51,24.33,46.72,31.00,10.00,6.00,1020.40,0.00,30.15,13.00,270.00
NYC,2026-02-14 05:51,26.25,46.72,31.00,10.00,4.00,1019.80,0.00,30.14,13.00,260.00
NYC,2026-02-14 06:51,31.00,46.72,31.00,10.00,0.00,1019.90,0.00,30.14,13.00,0.00
NYC,2026-02-14 07:51,24.33,48.82,31.00,10.00,6.00,1019.60,0.00,30.13,14.00,230.00
NYC,2026-02-14 08:51,26.25,51.01,31.00,10.00,4.00,1019.60,0.00,30.13,15.00,270.00
NYC,2026-02-14 09:51,M,60.50,30.00,10.00,M,1019.40,T,30.12,18.00,M
NYC,2026-02-14 10:51,M,46.89,32.00,10.00,M,1019.30,0.00,30.12,14.00,M
NYC,2026-02-14 11:51,27.58,45.04,33.00,10.00,5.00,1019.20,0.00,30.12,14.00,M
NYC,2026-02-14 12:51,27.42,48.98,32.00,10.00,4.00,1019.20,0.00,30.12,15.00,240.00
NYC,2026-02-14 13:51,33.00,45.04,33.00,10.00,0.00,1019.20,0.00,30.12,14.00,0.00
NYC,2026-02-14 14:51,35.00,47.38,35.00,10.00,0.00,1018.80,0.00,30.11,17.00,0.00
NYC,2026-02-14 15:51,34.40,45.70,37.00,10.00,3.00,1018.50,0.00,30.10,18.00,M
NYC,2026-02-14 16:51,35.17,44.27,40.00,10.00,6.00,1017.70,0.00,30.07,20.00,M
NYC,2026-02-14 17:51,39.41,44.93,44.00,9.00,7.00,1017.00,0.00,30.06,24.00,300.00
NYC,2026-02-14 18:51,41.83,43.25,45.00,10.00,5.00,1016.30,0.00,30.04,24.00,M
NYC,2026-02-14 19:51,41.83,41.48,45.00,10.00,5.00,1016.30,0.00,30.04,23.00,270.00
NYC,2026-02-14 20:51,41.36,38.28,46.00,10.00,8.00,1016.70,0.00,30.05,22.00,310.00
NYC,2026-02-14 21:51,42.60,39.76,45.00,10.00,4.00,1017.00,0.00,30.06,22.00,300.00
NYC,2026-02-14 22:51,43.00,44.77,43.00,10.00,0.00,1018.20,0.00,30.09,23.00,0.00
NYC,2026-02-14 23:51,42.00,46.52,42.00,10.00,0.00,1018.50,0.00,30.10,23.00,0.00
NYC,2026-02-15 00:51,41.00,48.36,41.00,10.00,0.00,1018.70,0.00,30.11,23.00,0.00
NYC,2026-02-15 01:51,37.93,50.43,41.00,10.00,4.00,1018.80,0.00,30.11,24.00,M
NYC,2026-02-15 02:51,37.83,52.43,40.00,10.00,3.00,1018.80,0.00,30.11,24.00,40.00
NYC,2026-02-15 03:51,36.69,56.84,39.00,10.00,3.00,1018.50,0.00,30.10,25.00,30.00
NYC,2026-02-15 04:51,38.00,56.69,38.00,10.00,0.00,1018.60,0.00,30.10,24.00,0.00
NYC,2026-02-15 05:51,38.00,56.69,38.00,10.00,0.00,1018.10,0.00,30.09,24.00,0.00
NYC,2026-02-15 06:51,38.00,56.69,38.00,10.00,0.00,1017.30,0.00,30.07,24.00,0.00
NYC,2026-02-15 07:51,38.00,59.11,38.00,10.00,0.00,1017.00,0.00,30.06,25.00,0.00
NYC,2026-02-15 08:51,36.00,63.96,36.00,10.00,0.00,1016.90,0.00,30.05,25.00,0.00
NYC,2026-02-15 09:51,35.00,66.55,35.00,9.00,0.00,1016.70,0.00,30.05,25.00,0.00
NYC,2026-02-15 10:51,30.97,72.20,34.00,9.00,3.00,1016.90,0.00,30.06,26.00,300.00
NYC,2026-02-15 11:51,33.00,72.09,33.00,9.00,0.00,1017.60,0.00,30.07,25.00,0.00
NYC,2026-02-15 12:51,36.00,66.67,36.00,8.00,0.00,1018.50,0.00,30.10,26.00,0.00
NYC,2026-02-15 13:51,35.59,56.84,39.00,8.00,4.00,1018.80,0.00,30.11,25.00,50.00
NYC,2026-02-15 14:51,35.59,61.75,39.00,7.00,4.00,1018.70,0.00,30.11,27.00,40.00
NYC,2026-02-15 15:51,34.71,59.25,39.00,7.00,5.00,1019.00,0.00,30.12,26.00,50.00
NYC,2026-02-15 16:51,36.76,56.98,40.00,7.00,4.00,1018.70,0.00,30.11,26.00,60.00
NYC,2026-02-15 17:51,32.09,59.11,38.00,8.00,7.00,1018.50,0.00,30.10,25.00,50.00
NYC,2026-02-15 18:51,33.52,56.69,38.00,8.00,5.00,1018.10,0.00,30.09,24.00,M
NYC,2026-02-15 19:51,30.97,56.69,38.00,8.00,9.00,1018.40,0.00,30.10,24.00,60.00
NYC,2026-02-15 20:51,35.59,54.51,39.00,8.00,4.00,1018.30,0.00,30.09,24.00,M
NYC,2026-02-15 21:51,33.52,56.69,38.00,8.00,5.00,1018.10,0.00,30.09,24.00,M
NYC,2026-02-15 22:51,32.33,64.09,37.00,9.00,5.00,1018.00,0.00,30.08,26.00,M
NYC,2026-02-15 23:51,31.15,63.96,36.00,9.00,5.00,1018.30,0.00,30.09,25.00,M
NYC,2026-02-16 00:51,29.65,58.82,36.00,10.00,7.00,1018.90,0.00,30.11,23.00,130.00
NYC,2026-02-16 01:51,28.49,66.67,36.00,10.00,9.00,1019.00,0.00,30.12,26.00,110.00
NYC,2026-02-16 02:51,M,75.34,35.00,2.00,M,1018.80,T,30.11,28.00,M
NYC,2026-02-16 03:51,25.34,88.57,33.00,1.00,8.00,1018.50,0.02,30.10,30.00,70.00
NYC,2026-02-16 04:51,24.78,92.21,32.00,1.75,7.00,1018.30,0.02,30.09,30.00,60.00
NYC,2026-02-16 05:51,19.01,92.14,30.00,1.25,13.00,1017.90,T,30.08,28.00,60.00
NYC,2026-02-16 06:51,21.65,92.14,30.00,0.75,8.00,1017.70,0.01,30.07,28.00,50.00
NYC,2026-02-16 07:51,18.68,92.11,29.00,0.75,11.00,1017.80,0.02,30.08,27.00,80.00
NYC,2026-02-16 08:51,21.03,92.14,30.00,2.00,9.00,1017.70,0.01,30.08,28.00,40.00
NYC,2026-02-16 09:51,20.46,88.43,30.00,6.00,10.00,1018.00,T,30.08,27.00,60.00
NYC,2026-02-16 10:51,22.34,88.43,30.00,7.00,7.00,1018.60,0.00,30.10,27.00,60.00
NYC,2026-02-16 11:51,23.12,84.84,30.00,10.00,6.00,1019.10,0.00,30.12,26.00,50.00
NYC,2026-02-16 12:51,20.46,84.84,30.00,10.00,10.00,1019.90,0.00,30.14,26.00,60.00
NYC,2026-02-16 13:51,21.20,81.46,31.00,10.00,11.00,1020.60,0.00,30.16,26.00,50.00
NYC,2026-02-16 14:51,24.11,71.98,32.00,10.00,8.00,1021.30,0.00,30.18,24.00,40.00
NYC,2026-02-16 15:51,25.34,72.09,33.00,10.00,8.00,1020.90,0.00,30.17,25.00,40.00
NYC,2026-02-16 16:51,27.98,61.34,36.00,10.00,10.00,1020.50,0.00,30.16,24.00,50.00
NYC,2026-02-16 17:51,33.26,58.96,37.00,10.00,4.00,1020.10,0.00,30.14,24.00,M
NYC,2026-02-16 18:51,34.43,54.36,38.00,10.00,4.00,1019.90,0.00,30.14,23.00,M
NYC,2026-02-16 19:51,34.43,56.69,38.00,10.00,4.00,1020.10,0.00,30.15,24.00,M
NYC,2026-02-16 20:51,35.55,54.36,38.00,10.00,3.00,1020.50,0.00,30.16,23.00,70.00
NYC,2026-02-16 21:51,38.00,52.11,38.00,10.00,0.00,1020.60,0.00,30.16,22.00,0.00
NYC,2026-02-16 22:51,34.40,56.54,37.00,10.00,3.00,1021.40,0.00,30.18,23.00,230.00
NYC,2026-02-16 23:51,37.00,56.54,37.00,10.00,0.00,1021.40,0.00,30.18,23.00,0.00
NYC,2026-02-17 00:51,33.26,56.54,37.00,10.00,4.00,1021.30,0.00,30.18,23.00,M
NYC,2026-02-17 01:51,34.40,58.96,37.00,10.00,3.00,1022.00,0.00,30.20,24.00,230.00
NYC,2026-02-17 02:51,36.00,61.34,36.00,10.00,0.00,1021.70,0.00,30.19,24.00,0.00
NYC,2026-02-17 03:51,33.26,69.49,36.00,10.00,3.00,1021.50,0.00,30.19,27.00,M
NYC,2026-02-17 04:51,32.09,69.49,36.00,10.00,4.00,1021.40,0.00,30.18,27.00,230.00
NYC,2026-02-17 05:51,M,72.41,36.00,10.00,M,1021.20,0.00,30.18,28.00,M
NYC,2026-02-17 06:51,32.09,75.44,36.00,9.00,4.00,1021.00,0.00,30.17,29.00,230.00
NYC,2026-02-17 07:51,M,75.44,36.00,8.00,M,1020.40,0.00,30.16,29.00,M
NYC,2026-02-17 08:51,31.15,78.58,36.00,7.00,5.00,1020.00,0.00,30.15,30.00,M
NYC,2026-02-17 09:51,M,78.58,36.00,6.00,M,1020.30,0.00,30.15,30.00,M
NYC,2026-02-17 10:51,32.09,81.84,36.00,6.00,4.00,1020.60,0.00,30.16,31.00,240.00
NYC,2026-02-17 11:51,33.26,81.84,36.00,5.00,3.00,1020.90,0.00,30.17,31.00,220.00
NYC,2026-02-17 12:51,M,85.22,36.00,4.00,M,1020.80,0.00,30.17,32.00,M
NYC,2026-02-17 13:51,33.26,85.28,37.00,4.00,4.00,1020.50,0.00,30.16,33.00,M
NYC,2026-02-17 14:51,33.26,85.28,37.00,2.50,4.00,1020.40,0.00,30.16,33.00,220.00
NYC,2026-02-17 15:51,32.76,85.35,38.00,3.00,6.00,1019.90,0.00,30.14,34.00,M
NYC,2026-02-17 16:51,39.00,82.07,39.00,4.00,0.00,1019.60,0.00,30.13,34.00,0.00
NYC,2026-02-17 17:51,37.08,75.92,41.00,4.00,5.00,1018.80,0.00,30.11,34.00,230.00
NYC,2026-02-17 18:51,39.98,70.40,44.00,5.00,6.00,1018.30,0.00,30.09,35.00,M
NYC,2026-02-17 19:51,40.63,67.77,45.00,5.00,7.00,1018.00,0.00,30.09,35.00,230.00
NYC,2026-02-17 20:51,M,62.83,47.00,6.00,M,1017.80,0.00,30.08,35.00,M
NYC,2026-02-17 21:51,42.39,65.24,46.00,6.00,6.00,1018.10,0.00,30.09,35.00,M
NYC,2026-02-17 22:51,44.69,65.24,46.00,7.00,3.00,1018.00,0.00,30.09,35.00,230.00
NYC,2026-02-17 23:51,41.43,73.25,44.00,7.00,4.00,1018.40,0.00,30.10,36.00,M
NYC,2026-02-18 00:51,40.27,73.15,43.00,6.00,4.00,1018.90,0.00,30.11,35.00,230.00
NYC,2026-02-18 01:51,43.00,76.11,43.00,6.00,0.00,1018.70,0.00,30.11,36.00,0.00
NYC,2026-02-18 02:51,42.00,79.10,42.00,6.00,0.00,1018.40,0.00,30.10,36.00,0.00
NYC,2026-02-18 03:51,38.98,79.01,41.00,5.00,3.00,1018.20,0.00,30.09,35.00,210.00
NYC,2026-02-18 04:51,40.00,82.14,40.00,5.00,0.00,1017.60,0.00,30.08,35.00,0.00
NYC,2026-02-18 05:51,39.00,85.41,39.00,5.00,0.00,1017.30,0.00,30.07,35.00,0.00
NYC,2026-02-18 06:51,34.71,85.41,39.00,4.00,5.00,1017.10,0.00,30.06,35.00,250.00
NYC,2026-02-18 07:51,33.52,85.35,38.00,3.00,5.00,1016.40,0.00,30.04,34.00,M
NYC,2026-02-18 08:51,35.55,85.35,38.00,4.00,3.00,1015.80,0.00,30.02,34.00,260.00
NYC,2026-02-18 09:51,38.00,85.35,38.00,4.00,0.00,1015.20,0.00,30.00,34.00,0.00
NYC,2026-02-18 10:51,36.69,85.41,39.00,4.00,3.00,1014.30,0.00,29.98,35.00,50.00
NYC,2026-02-18 11:51,40.00,82.14,40.00,4.00,0.00,1013.80,T,29.96,35.00,0.00
NYC,2026-02-18 12:51,39.00,85.41,39.00,2.50,0.00,1013.40,T,29.95,35.00,0.00
NYC,2026-02-18 13:51,35.55,88.82,38.00,2.50,3.00,1013.10,T,29.94,35.00,M
NYC,2026-02-18 14:51,38.00,92.42,38.00,1.25,0.00,1012.90,0.02,29.94,36.00,0.00
NYC,2026-02-18 15:51,33.52,92.42,38.00,1.75,5.00,1011.30,0.02,29.89,36.00,40.00
NYC,2026-02-18 16:51,34.53,88.91,40.00,2.50,7.00,1009.90,T,29.85,37.00,90.00
NYC,2026-02-18 17:51,35.90,88.91,40.00,2.50,5.00,1007.80,0.00,29.79,37.00,60.00
NYC,2026-02-18 18:51,40.00,88.91,40.00,3.00,0.00,1007.90,0.00,29.79,37.00,0.00
NYC,2026-02-18 19:51,34.71,88.87,39.00,3.00,5.00,1007.80,0.00,29.78,36.00,60.00
NYC,2026-02-18 20:51,36.69,85.41,39.00,3.00,3.00,1007.30,0.00,29.77,35.00,M
NYC,2026-02-18 21:51,40.00,88.91,40.00,2.00,0.00,1007.90,T,29.79,37.00,0.00
NYC,2026-02-18 22:51,36.69,96.16,39.00,2.00,3.00,1007.80,0.01,29.79,38.00,30.00
NYC,2026-02-18 23:51,35.59,96.16,39.00,2.00,4.00,1008.30,0.02,29.80,38.00,10.00
