station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,feel
RME,2024-01-01 00:53:00,-1.1616634636227405,-1.0925314701187363,0.16178353639865672,0.9831021235270554,-0.3622280767196144,-0.23251319208901677,0.10375832041999303,0.15910169669490307,0.4879183215921428,-1.1207731301583272
RME,2024-01-01 01:17:00,-1.1616634636227405,-1.0925314701187363,0.16178353639865672,0.8966958775337794,0.059582040485947924,-0.23251319208901677,0.10375832041999303,0.1653546823824235,0.4879183215921428,-1.2155956818314135
RME,2024-01-01 01:53:00,-1.1616634636227405,-1.1517879032822187,-0.035072794897101765,0.9831021235270554,-0.15132301811683324,-0.23251319208901677,0.10375832041999303,0.17160766806994396,0.4879183215921428,-1.1720547142264248
RME,2024-01-01 02:53:00,-1.1616634636227405,-1.1517879032822187,-0.035072794897101765,1.0695083695203313,0.059582040485947924,-0.23251319208901677,0.06424175291271805,0.15910169669490307,0.4879183215921428,-1.2155956818314135
RME,2024-01-01 03:53:00,-1.1616634636227405,-1.1517879032822187,-0.035072794897101765,0.9831021235270554,0.059582040485947924,-0.23251319208901677,0.10375832041999303,0.1841136394449991,0.4879183215921428,-1.2155956818314135
RME,2024-01-01 04:08:00,-1.1616634636227405,-1.211044336445701,-0.22424404419032173,0.9831021235270554,0.059582040485947924,-0.23251319208901677,0.10375832041999303,0.1841136394449991,0.4879183215921428,-1.2155956818314135
RME,2024-01-01 04:53:00,-1.218086062080725,-1.1517879032822187,0.15705425516632546,0.8966958775337794,-0.15132301811683324,-0.23251319208901677,0.10375832041999303,0.1841136394449991,0.4879183215921428,-1.229625549170799
RME,2024-01-01 05:53:00,-1.218086062080725,-1.211044336445701,-0.04039323628347295,1.2423208615068833,-0.15132301811683324,-0.23251319208901677,0.10375832041999303,0.1841136394449991,0.4879183215921428,-1.229625549170799
RME,2024-01-01 06:53:00,-1.218086062080725,-1.2703007696091833,-0.23015564573073538,-1.0906477803115668,-0.3622280767196144,-0.23251319208901677,0.143274887927268,0.19661961082005422,0.4879183215921428,-1.176892599515868
RME,2024-01-01 07:53:00,-1.2745086605387095,-1.2703007696091833,-0.045713677669844986,1.5879458454799869,-0.5731331353223955,-0.23251319208901677,0.1827914554345289,0.2466434963202605,0.4879183215921428,-1.1672168289369818
RME,2024-01-01 08:08:00,-1.2745086605387095,-1.2703007696091833,-0.045713677669844986,1.6743520914732628,-0.5731331353223955,-0.23251319208901677,0.1827914554345289,0.2466434963202605,0.4879183215921428,-1.1672168289369818
RME,2024-01-01 08:35:00,-1.330931258996694,-1.3295572027726656,-0.05103411905621702,1.7607583374665388,-0.5731331353223955,-0.23251319208901677,0.1827914554345289,0.2466434963202605,0.4879183215921428,-1.2228525097655785
RME,2024-01-01 08:53:00,-1.330931258996694,-1.388813635936148,-0.24197884881156184,-1.2634602722981187,-0.15132301811683324,-0.23251319208901677,0.1827914554345289,0.2466434963202605,0.4879183215921428,-1.3442834305306024
RME,2024-01-01 09:51:00,-1.3535002983798878,-1.4243674958342376,-0.2821777392863708,-1.1770540263048428,-0.3622280767196144,-0.23251319208901677,0.143274887927268,0.24039051063272582,0.4879183215921428,-1.3128371761492217
RME,2024-01-01 09:53:00,-1.3873538574546784,-1.388813635936148,-0.056354560442589054,-1.1770540263048428,-0.3622280767196144,-0.23251319208901677,0.143274887927268,0.23413752494520537,0.4879183215921428,-1.346702373175324
RME,2024-01-01 10:53:00,-1.3873538574546784,-1.388813635936148,-0.056354560442589054,-1.1770540263048428,0.2704870990887291,-0.23251319208901677,0.22230802294180388,0.3091733531955219,0.4879183215921428,-1.4889362006849538
RME,2024-01-01 11:53:00,-1.4437764559126631,-1.5073265022631128,-0.25439321204642906,1.6743520914732628,-0.15132301811683324,-0.23251319208901677,0.30134115795633976,0.38420918144583843,0.4879183215921428,-1.4594251004193504
RME,2024-01-01 12:53:00,-1.4437764559126631,-1.5073265022631128,-0.25439321204642906,1.7175552144699007,-0.5731331353223955,-0.23251319208901677,0.38037429297087566,0.459245009696155,0.4879183215921428,-1.3331562943648831
RME,2024-01-01 13:53:00,-1.4437764559126631,-1.5073265022631128,-0.25439321204642906,1.7607583374665388,-0.15132301811683324,-0.23251319208901677,0.45940742798541156,0.5342808379464715,0.4879183215921428,-1.4594251004193504
RME,2024-01-01 14:53:00,-1.4437764559126631,-1.5073265022631128,-0.25439321204642906,1.501539599486711,-0.15132301811683324,-0.23251319208901677,0.5384405629999475,0.6343286089468841,0.4879183215921428,-1.4594251004193504
RME,2024-01-01 15:53:00,-1.4437764559126631,-1.5073265022631128,-0.25439321204642906,1.501539599486711,-0.15132301811683324,-0.23251319208901677,0.5384405629999475,0.6593405516969943,0.4879183215921428,-1.4594251004193504
RME,2024-01-01 16:53:00,-1.4437764559126631,-1.5665829354265952,-0.4400175004154019,1.415133353493435,0.059582040485947924,-0.23251319208901677,0.4989239954926865,0.621822637571829,0.4879183215921428,-1.5068363762558936
RME,2024-01-01 17:17:00,-1.3873538574546784,-1.5665829354265952,-0.6114539450873835,1.2423208615068833,-0.15132301811683324,-0.23251319208901677,0.45940742798541156,0.5905577091341982,0.4879183215921428,-1.4018542654749764
RME,2024-01-01 17:53:00,-1.2745086605387095,-1.4480700690996304,-0.5966749412363506,1.0695083695203313,-0.3622280767196144,-0.23251319208901677,0.45940742798541156,0.5592927806965675,0.4879183215921428,-1.2334958574023533
