feel,relh,tmpf,vsby,sknt,mslp,p01i,alti,dwpf,drct,station
1.1977919791602873,-0.5666552676200074,1.2464919333506144,0.5616617465394743,0.0684518964746777,,-0.267852397781582,0.5053521346293398,0.6171614887608794,0.013550378203938425,HTO
1.0458580334642171,-0.34752392949776867,1.0818891570378075,0.5616617465394743,0.0684518964746777,,-0.267852397781582,0.5733922017153107,0.6171614887608794,0.013550378203938425,HTO
0.9915959100013352,-0.3333314853188672,1.0231024512118052,0.5616617465394743,-0.21042620027400957,,-0.267852397781582,0.6414322688012575,0.5848339822067382,0.12001763552059802,HTO
0.9481862112310306,-0.3844242843629128,0.9760730865510046,0.5616617465394743,-0.21042620027400957,,-0.267852397781582,0.6414322688012575,0.5282608457369906,0.12001763552059802,HTO
0.8505143889978425,-0.2714524286988566,0.8702570160642,0.5616617465394743,-0.21042620027400957,,-0.267852397781582,0.7094723358872284,0.5040152158213849,0.013550378203938425,HTO
0.8071046902275371,-0.3236806232772141,0.8114703102381978,0.5616617465394743,-0.48930429702269684,,-0.267852397781582,0.7094723358872284,0.4555239559901728,0.013550378203938425,HTO
-1.2005938778990954,0.4432790601506218,-1.3518804641586821,0.5616617465394743,-1.604816684017446,,-0.267852397781582,1.253792872574899,-0.6840206500433086,-0.8381876803293383,HTO
-1.374232672980318,0.5255952363882497,-1.5399979228018894,0.5616617465394743,-1.604816684017446,,-0.267852397781582,1.253792872574899,-0.7890850463442677,-0.8381876803293383,HTO
-1.395937522365471,0.5255952363882497,-1.5635126051322905,0.5616617465394743,-1.604816684017446,,-0.267852397781582,1.253792872574899,-0.7890850463442677,-0.8381876803293383,HTO
-1.3416753989025891,0.5255952363882497,-1.5047258993062884,0.5616617465394743,-1.604816684017446,,-0.267852397781582,1.253792872574899,-0.7567575397901265,-0.8381876803293383,HTO
-1.374232672980318,0.5255952363882497,-1.5399979228018894,0.5616617465394743,-1.604816684017446,,-0.267852397781582,1.253792872574899,-0.7890850463442677,-0.8381876803293383,HTO
-1.4393472211357765,0.5250275386210941,-1.610541969793092,0.5616617465394743,-1.604816684017446,,-0.267852397781582,1.0496726713170346,-0.8294944295369443,-0.8381876803293383,HTO
-1.4719044952135054,0.5250275386210941,-1.6575713344538936,0.5616617465394743,-1.604816684017446,,-0.267852397781582,1.0496726713170346,-0.85374005945255,-0.8381876803293383,HTO
-1.4719044952135054,0.5250275386210941,-1.6575713344538936,0.5616617465394743,-1.604816684017446,,-0.267852397781582,0.9816326042310637,-0.85374005945255,-0.8381876803293383,HTO
-1.395937522365471,0.48301790385154525,-1.5635126051322905,0.5616617465394743,-1.604816684017446,,-0.267852397781582,0.9816326042310637,-0.8133306762598734,-0.8381876803293383,HTO
-1.395937522365471,0.5255952363882497,-1.5635126051322905,0.5616617465394743,-1.604816684017446,,-0.267852397781582,0.9816326042310637,-0.7890850463442677,-0.8381876803293383,HTO
-1.319970549517436,0.4631484820010835,-1.481211216975887,0.5616617465394743,-1.604816684017446,,-0.267852397781582,0.9816326042310637,-0.7648394164286619,-0.8381876803293383,HTO
-1.2765608507471307,0.48415329938585794,-1.422424511149885,0.5616617465394743,-1.604816684017446,,-0.267852397781582,0.9816326042310637,-0.7244300332359853,-0.8381876803293383,HTO
-1.2982657001322828,0.526162934155406,-1.457696534645486,0.5616617465394743,-1.604816684017446,,-0.267852397781582,0.9816326042310637,-0.7244300332359853,-0.8381876803293383,HTO
-1.2005938778990954,0.5267306319225624,-1.3518804641586821,0.5616617465394743,-1.604816684017446,,-0.267852397781582,0.9816326042310637,-0.6516931434891668,-0.8381876803293383,HTO
-1.1246269050510613,0.4858563926873262,-1.2695790760022796,0.5616617465394743,-1.604816684017446,,-0.267852397781582,0.9816326042310637,-0.6112837602964902,-0.8381876803293383,HTO
-1.081217206280755,0.5278660274568743,-1.2225497113414772,0.5616617465394743,-1.604816684017446,,-0.267852397781582,0.9816326042310637,-0.5627925004652787,-0.8381876803293383,HTO
-1.026955082817873,0.5698756622264224,-1.163763005515475,0.5616617465394743,-1.604816684017446,,-0.267852397781582,1.0496726713170346,-0.5062193639955311,-0.8381876803293383,HTO
-0.8316114383514983,0.571011057760735,-0.9521308645418676,0.5616617465394743,-1.604816684017446,,-0.267852397781582,1.1177127384029812,-0.3607455845018955,-0.8381876803293383,HTO
-0.6362677938851236,0.38934777227079603,-0.7404987235682601,0.5616617465394743,-1.604816684017446,,-0.267852397781582,1.0496726713170346,-0.28800869475507707,-0.8381876803293383,HTO
1.1977919791602873,-1.5130074454691578,1.2464919333506144,0.5616617465394743,1.462842380218114,,-0.267852397781582,-1.1956495425196672,0.0756757539790127,2.888166325753747,HTO
1.2412016779305919,-1.5101689566333771,1.2817639568462151,0.5616617465394743,0.6262080899720522,,-0.267852397781582,-1.1956495425196672,0.09992138389461847,2.994633583070407,HTO
1.0675628828493702,-1.4318266647658413,1.1054038393682086,0.5616617465394743,0.6262080899720522,,-0.267852397781582,-1.127609475433696,0.035266370786336064,2.994633583070407,HTO
0.8505143889978425,0.44554985121924556,0.8702570160642,0.5616617465394743,0.6262080899720522,,-0.267852397781582,-0.7193690729179432,0.827290281362798,0.013550378203938425,HTO
0.8505143889978425,0.4075141008197895,0.8702570160642,0.5616617465394743,0.9050861867207396,,-0.267852397781582,-0.7193690729179432,0.827290281362798,-0.09291687911272116,HTO
0.8505143889978425,0.4075141008197895,0.8702570160642,0.5616617465394743,0.347329993223365,,-0.267852397781582,-0.7193690729179432,0.827290281362798,0.013550378203938425,HTO
0.8722192383829955,0.4080817985869459,0.8937716983946012,0.5616617465394743,0.6262080899720522,,-0.267852397781582,-0.7193690729179432,0.827290281362798,-0.09291687911272116,HTO
0.8505143889978425,0.4075141008197895,0.8702570160642,-2.830334683542059,0.9050861867207396,,-0.267852397781582,-0.7193690729179432,0.827290281362798,0.013550378203938425,HTO
0.8071046902275371,0.522189049785314,0.8114703102381978,-3.3149056021251355,0.6262080899720522,,-0.267852397781582,-0.7193690729179432,0.827290281362798,0.12001763552059802,HTO
0.8071046902275371,0.5414907738686194,0.8114703102381978,-3.0726201428335975,0.6262080899720522,,-0.267852397781582,-0.7193690729179432,0.8434540346398689,0.013550378203938425,HTO
0.7962522655349604,0.5414907738686194,0.8114703102381978,-1.8611928463759069,0.347329993223365,,-0.267852397781582,-0.6513290058319723,0.827290281362798,0.013550378203938425,HTO
0.7962522655349604,0.5414907738686194,0.8114703102381978,-0.8920510092097543,0.347329993223365,,-0.267852397781582,-0.6513290058319723,0.827290281362798,-0.09291687911272116,HTO
0.7745474161498074,0.5414907738686194,0.7879556279077966,0.5616617465394743,1.1839642834694268,,-0.267852397781582,-0.6513290058319723,0.827290281362798,-0.09291687911272116,HTO
0.7745474161498074,0.5023196279348514,0.7879556279077966,0.5616617465394743,1.1839642834694268,,-0.267852397781582,-0.5832889387460255,0.8030446514471923,-0.09291687911272116,HTO
0.7745474161498074,0.5023196279348514,0.7879556279077966,0.5616617465394743,0.0684518964746777,,-0.267852397781582,-0.5152488716600546,0.8030446514471923,0.013550378203938425,HTO
0.7528425667646551,0.5409230761014638,0.7644409455773963,-1.8611928463759069,0.9050861867207396,,-0.267852397781582,-0.5152488716600546,0.8030446514471923,0.013550378203938425,HTO
0.7528425667646551,0.46371617976823987,0.7644409455773963,-1.8611928463759069,1.1839642834694268,,1.3690233664391964,-0.5152488716600546,0.7707171448930505,0.013550378203938425,HTO
0.731137717379502,0.5023196279348514,0.7409262632469951,-1.8611928463759069,1.1839642834694268,,1.3690233664391964,-0.5152488716600546,0.7707171448930505,0.013550378203938425,HTO
0.731137717379502,0.5409230761014638,0.7409262632469951,-2.345763764958983,1.7417204769668013,,1.3690233664391964,-0.4472088045741079,0.7868808981701214,0.013550378203938425,HTO
0.731137717379502,0.5800942220352318,0.7409262632469951,-2.345763764958983,0.9050861867207396,,-0.267852397781582,-0.4472088045741079,0.8030446514471923,0.013550378203938425,HTO
0.7094328679943497,0.6192653679689997,0.7174115809165946,-2.345763764958983,0.347329993223365,,-0.267852397781582,-0.37916873748813695,0.8030446514471923,-0.19938413642938077,HTO
0.731137717379502,0.5800942220352318,0.7409262632469951,-2.345763764958983,0.6262080899720522,,3.005899130659975,-0.37916873748813695,0.8030446514471923,0.12001763552059802,HTO
0.7094328679943497,0.6192653679689997,0.7174115809165946,-1.8611928463759069,1.1839642834694268,,-0.267852397781582,-0.3111286704021902,0.8030446514471923,0.013550378203938425,HTO
0.7094328679943497,0.6192653679689997,0.7174115809165946,-1.8611928463759069,0.9050861867207396,,-0.267852397781582,-0.3111286704021902,0.8030446514471923,0.013550378203938425,HTO
0.7528425667646551,0.5409230761014638,0.7644409455773963,-0.8920510092097543,0.347329993223365,,1.3690233664391964,-0.37916873748813695,0.8030446514471923,0.013550378203938425,HTO
0.7528425667646551,0.5409230761014638,0.7644409455773963,-0.8920510092097543,1.1839642834694268,,-0.267852397781582,-0.3111286704021902,0.8030446514471923,-0.09291687911272116,HTO
0.7528425667646551,0.5409230761014638,0.7644409455773963,-0.8920510092097543,0.347329993223365,,-0.267852397781582,-0.3111286704021902,0.8030446514471923,-0.19938413642938077,HTO
0.731137717379502,0.5800942220352318,0.7409262632469951,-0.8920510092097543,0.6262080899720522,,7.916526423322311,-0.3111286704021902,0.8030446514471923,0.013550378203938425,HTO
0.7094328679943497,0.6192653679689997,0.7174115809165946,0.5616617465394743,0.6262080899720522,,1.3690233664391964,-0.3111286704021902,0.8030446514471923,-0.09291687911272116,HTO
0.7094328679943497,0.6192653679689997,0.7174115809165946,-0.8920510092097543,0.0684518964746777,,3.005899130659975,-0.3111286704021902,0.8030446514471923,-0.19938413642938077,HTO
0.6985804433017732,0.6391347898194615,0.6938968985861934,-0.8920510092097543,0.0684518964746777,,3.005899130659975,-0.3111286704021902,0.8030446514471923,-0.19938413642938077,HTO
0.7094328679943497,0.6192653679689997,0.7174115809165946,-0.8920510092097543,-0.7681823937713842,,-0.267852397781582,-0.24308860331621934,0.8030446514471923,-0.30585139374604037,HTO
0.7528425667646551,0.5800942220352318,0.7644409455773963,-0.8920510092097543,0.347329993223365,,1.3690233664391964,-0.24308860331621934,0.827290281362798,2.675231811120428,HTO
0.7528425667646551,0.6192653679689997,0.7644409455773963,-0.8920510092097543,-0.48930429702269684,,1.3690233664391964,-0.17504853623027258,0.827290281362798,-0.41231865106269994,HTO
0.7528425667646551,0.6192653679689997,0.7644409455773963,-0.8920510092097543,0.347329993223365,,-0.267852397781582,-0.17504853623027258,0.827290281362798,-0.6252531656960191,HTO
0.6551707445314677,0.5795265242680754,0.6586248750905925,-0.8920510092097543,0.347329993223365,,-0.267852397781582,-0.10700846914430168,0.7464715149774448,-0.41231865106269994,HTO
0.5357940729131272,0.5789588265009199,0.5292941222733876,-0.8920510092097543,0.0684518964746777,,-0.267852397781582,-0.10700846914430168,0.6656527485920914,-0.6252531656960191,HTO
0.45982710006509214,0.5783911287337635,0.45875007528218475,-0.8920510092097543,0.9050861867207396,,-0.267852397781582,-0.10700846914430168,0.6009977354838091,-0.6252531656960191,HTO
0.4055649766022102,0.5585217068833018,0.38820602829098194,-0.8920510092097543,0.347329993223365,,-0.267852397781582,-0.10700846914430168,0.5525064756525969,-0.6252531656960191,HTO
0.3404504284467517,0.5778234309666072,0.3176619812997792,-0.8920510092097543,0.0684518964746777,,-0.267852397781582,-0.10700846914430168,0.5040152158213849,-0.6252531656960191,HTO
0.2861883049838697,0.5778234309666072,0.258875275473777,-0.8920510092097543,0.9050861867207396,,-0.267852397781582,-0.10700846914430168,0.4716877092672437,-0.6252531656960191,HTO
0.2644834555987174,0.5772557331994517,0.22360325197817604,0.5616617465394743,0.347329993223365,,-0.267852397781582,-0.03896840205833077,0.4555239559901728,-0.5187859083793596,HTO
0.2644834555987174,0.5375168894985274,0.22360325197817604,0.5616617465394743,-0.21042620027400957,,-0.267852397781582,0.029071665027615965,0.4393602027131025,-0.5187859083793596,HTO
0.21022133213583546,0.5375168894985274,0.17657388731737444,0.5616617465394743,-0.21042620027400957,,-0.267852397781582,0.029071665027615965,0.3989508195204258,-0.41231865106269994,HTO
0.18851648275068236,0.4977780457976031,0.15305920498697326,0.5616617465394743,0.0684518964746777,,-0.267852397781582,0.09711173211358688,0.3666233129662841,-0.6252531656960191,HTO
0.16681163336553004,0.536949191731371,0.12954452265657287,0.5616617465394743,0.0684518964746777,,-0.267852397781582,0.09711173211358688,0.3666233129662841,-0.5187859083793596,HTO
0.16681163336553004,0.536949191731371,0.12954452265657287,0.5616617465394743,-0.48930429702269684,,-0.267852397781582,0.16515179919953363,0.3666233129662841,-0.7317204230126787,HTO
0.14510678398037694,0.4972103480304467,0.10602984032617167,0.5616617465394743,-0.21042620027400957,,-0.267852397781582,0.23319186628550453,0.34237768305067834,-0.6252531656960191,HTO
0.11254950990264807,0.4966426502632912,0.0707578168305707,0.5616617465394743,0.347329993223365,,-0.267852397781582,0.30123193337145127,0.3100501764965371,-0.6252531656960191,HTO
0.0691398111323419,0.5363814939642154,0.02372845216976829,0.5616617465394743,0.6262080899720522,,-0.267852397781582,0.3692720004574222,0.29388642321946623,-0.5187859083793596,HTO
0.0691398111323419,0.5363814939642154,0.02372845216976829,0.5616617465394743,-0.21042620027400957,,-0.267852397781582,0.3692720004574222,0.29388642321946623,-0.5187859083793596,HTO
0.0691398111323419,0.5363814939642154,0.02372845216976829,0.5616617465394743,-0.21042620027400957,,-0.267852397781582,0.4373120675433931,0.29388642321946623,-0.5187859083793596,HTO
0.0691398111323419,0.4966426502632912,0.02372845216976829,0.5616617465394743,0.0684518964746777,,-0.267852397781582,0.4373120675433931,0.2777226699423959,-0.5187859083793596,HTO
0.09084466051749499,0.45747150432952327,0.047243134500169495,0.5616617465394743,-0.21042620027400957,,-0.267852397781582,0.4373120675433931,0.2777226699423959,-0.5187859083793596,HTO
0.12340193459522385,0.35982748837868117,0.08251515799577047,0.5616617465394743,0.0684518964746777,,-0.267852397781582,0.5053521346293398,0.26155891666532505,-0.5187859083793596,HTO
0.16681163336553004,0.2837559875797691,0.12954452265657287,0.5616617465394743,-0.21042620027400957,,-0.267852397781582,0.5733922017153107,0.26155891666532505,-0.5187859083793596,HTO
0.21022133213583546,0.28432368534692465,0.17657388731737444,0.5616617465394743,-0.21042620027400957,,-0.267852397781582,0.5733922017153107,0.29388642321946623,-0.5187859083793596,HTO
0.2644834555987174,0.19122125153333094,0.22360325197817604,0.5616617465394743,-0.21042620027400957,,-0.267852397781582,0.6414322688012575,0.29388642321946623,-0.41231865106269994,HTO
0.2861883049838697,0.1543208966681876,0.258875275473777,0.5616617465394743,-0.21042620027400957,,-0.267852397781582,0.7094723358872284,0.29388642321946623,-0.41231865106269994,HTO
0.3078931543690228,0.1179882395701998,0.2823899578041782,0.5616617465394743,0.0684518964746777,,-0.267852397781582,0.7775124029731751,0.29388642321946623,-0.5187859083793596,HTO
0.36215527783190476,0.027724294592386234,0.3411766636301804,0.5616617465394743,0.0684518964746777,,-0.267852397781582,0.7775124029731751,0.29388642321946623,-0.7317204230126787,HTO
0.3187455790615994,0.0998219110212055,0.2941472989693788,0.5616617465394743,-0.21042620027400957,,-0.267852397781582,0.7775124029731751,0.29388642321946623,-0.6252531656960191,HTO
0.36215527783190476,0.10038960878836184,0.3411766636301804,0.5616617465394743,-0.21042620027400957,,-0.267852397781582,0.845552470059146,0.3262139297736074,-0.5187859083793596,HTO
0.45982710006509214,-0.05913346378249085,0.45875007528218475,0.5616617465394743,0.0684518964746777,,-0.267852397781582,0.9135925371450928,0.3262139297736074,-0.5187859083793596,HTO
0.5032367988353976,-0.0755966990300161,0.4940220987777857,0.5616617465394743,-0.21042620027400957,,-0.267852397781582,0.9135925371450928,0.34237768305067834,-0.41231865106269994,HTO
0.5792037716834326,-0.19594862566710086,0.5763234869341891,0.5616617465394743,0.9050861867207396,,-0.267852397781582,0.9135925371450928,0.34237768305067834,-0.6252531656960191,HTO
-1.9646045762564734,-2.3696633761076504,-1.5047258993062884,0.5616617465394743,0.9050861867207396,,-0.267852397781582,-0.9915293412617785,-2.2680684711962327,2.462297296487109,HTO
-1.9776274858875655,-2.315732088227825,-1.516483240471488,0.5616617465394743,0.9050861867207396,,-0.267852397781582,-0.9915293412617785,-2.2357409646420914,2.355830039170449,HTO
-1.5522124379385709,-2.432110130494817,-1.3518804641586821,0.5616617465394743,-0.21042620027400957,,-0.267852397781582,-0.9915293412617785,-2.2195772113650207,2.24936278185379,HTO
-1.7377889001816273,-2.4360840148649094,-1.3989098288194837,0.5616617465394743,0.347329993223365,,-0.267852397781582,-0.9915293412617785,-2.2519047179191625,1.929961009903811,HTO
-1.5565534078156014,-2.4491410635094986,-1.422424511149885,0.5616617465394743,-0.48930429702269684,,-0.267852397781582,-0.9915293412617785,-2.2842322244733033,2.355830039170449,HTO
-1.6683333821491384,-2.1408811759437585,-1.457696534645486,0.5616617465394743,-0.21042620027400957,,-0.267852397781582,-0.9915293412617785,-2.074103431871385,1.610559237953832,HTO
